SMILES,GENERIC_NAME,SYNONYMS
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)c1cnccn1)B(O)O,Bortezomib,[(1R)-3-methyl-1-({(2S)-3-phenyl-2-[(pyrazin-2-ylcarbonyl)amino]propanoyl}amino)butyl]boronic acid; Bortezomib; N-[(1R)-1-(DIHYDROXYBORYL)-3-methylbutyl]-N-(pyrazin-2-ylcarbonyl)-L-phenylalaninamide
C#CC(O)(/C=C/Cl)CC,Ethchlorvynol,1-chloro-3-ethyl-1-penten-4-yn-3-ol; 1-Chloro-3-ethyl-pent-1-en-4-yn-3-ol; 3-(beta-chlorovinyl)-1-pentyn-3-ol; 3-(β-chlorovinyl)-1-pentyn-3-ol; etclorvinol; Ethchlorvynol; ethyl β-chlorovinyl ethynyl carbinol; β-chlorovinyl ethyl ethynyl carbinol
C[C@@](Cc1ccc(O)c(O)c1)(NN)C(=O)O,Carbidopa,"(-)-L-alpha-Hydrazino-3,4-dihydroxy-alpha-methylhydrocinnamic acid monohydrate; (S)-(−)-carbidopa; (S)-carbidopa; (αS)-α-hydrazino-3,4-dihydroxy-α-methylbenzenepropanoic acid; Carbidopa; Carbidopa (anhydrous); Carbidopa anhydrous; Carbidopum; L-3-(3,4-dihydroxyphenyl)-2-methyl-2-hydrazinopropionic acid; L-α-methyldopahydrazine"
CC(C)(N)Cc1ccccc1,Phentermine,"alpha,alpha-Dimethylphenethylamine; Fentermina; Phentermine; Phentermine resin; Phenterminum"
CC(C)NCCCC1(C(N)=O)c2ccccc2-c2ccccc21,Indecainide,Indecainida; Indecainide; Indecainidum
COc1cccc(C2(O)CCCCC2CN(C)C)c1,Tramadol,Tramadol; Tramadolum
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,Vidarabine,9-beta-D-arabinofuranosyl-9H-purin-6-amine; 9-beta-D-arabinofuranosyl-adenine; 9-beta-D-Arabinofuranosyladenine; 9-β-D-arabinofuranosyl-9H-purin-6-amine; 9-β-D-arabinofuranosyladenine; Spongoadenosine; Vidarabine; Vidarabinum
CC(C)NCC(O)COc1ccc(CCOCC2CC2)cc1,Betaxolol,1-(4-(2-(cyclopropylmethoxy)ethyl)phenoxy)-3-((1-methylethyl)amino)-2-propanol; 1-(isopropylamino)-3-[p-(cyclopropylmethoxyethyl)phenoxy]-2-propanol; Betaxolol; Bétaxolol; Betaxololum
OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,Fluconazole,Diflucan; Difluconazole; Fluconazol; Fluconazole; Fluconazolum; Triflucan
Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,Troglitazone,Troglitazona; Troglitazone
CCOC(=O)C1=C[C@@H](OC(CC)CC)[C@H](NC(C)=O)[C@@H](N)C1,Oseltamivir,"(−)-oseltamivir; 1-Cyclohexene-1-carboxylic acid, 4-(acetylamino)-5-amino-3-(1-ethylpropoxy)-, ethyl ester, (3R-(3alpha,4beta,5alpha))-; Ethyl (3R,4R,5S)-4-acetamido-5-amino-3-(1-ethylpropoxy)-1-cyclohexene-1-carboxylate; Oseltamivir; Oséltamivir; Oseltamivirum"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,Erythromycin,3''-O-demethylerythromycin; Abomacetin; Eritromicina; Erythromycin; Erythromycin A; Erythromycin C; érythromycine; Erythromycinum
CC1=C2[N+]3=C(C=C4[N+]5=C(C(C)=C6N7[C@@H]8[C@H](CC(N)=O)[C@@]6(C)CCC(=O)NC[C@@H](C)OP(=O)([O-])O[C@@H]6[C@@H](CO)O[C@@H]([C@@H]6O)n6c[n+](c9cc(C)c(C)cc96)[Co-3]753(O)[N+]3=C1[C@@H](CCC(N)=O)[C@](C)(CC(N)=O)[C@]83C)[C@@H](CCC(N)=O)C4(C)C)[C@@H](CCC(N)=O)[C@]2(C)CC(N)=O,Hydroxocobalamin,Hydroxocobalamin; Hydroxocobalamin anhydrous; Hydroxocobalamine; Hydroxocobalaminum anhydrous; Hydroxycobalamin; OH-Cbl; Vitamin B-12b
Cn1c(=O)c2c(ncn2C)n(C)c1=O,Caffeine,"1-methyltheobromine; 1,3,7-trimethyl-2,6-dioxopurine; 1,3,7-trimethylpurine-2,6-dione; 1,3,7-trimethylxanthine; 3,7-Dihydro-1,3,7-trimethyl-1H-purin-2,6-dion; 7-methyltheophylline; Anhydrous caffeine; Cafeína; Caféine; Caffeine; Caffeinum; Coffein; Coffeinum; Guaranine; Koffein; Mateína; Methyltheobromine; Teína; Thein; Theine"
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,Succinylcholine,"2,2'-[(1,4-dioxobutane-1,4-diyl)bis(oxy)]bis(N,N,N-trimethylethanaminium); Dicholine succinate; Succinocholine; Succinoylcholine; Succinylbischoline; Succinyldicholine; Suxamethonium"
CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12,Sildenafil,"1-((3-(4,7-Dihydro-1-methyl-7-oxo-3-propyl-1H-pyrazolo(4,3-d)pyrimidin-5-yl)-4-ethoxyphenyl)sulfonyl)-4-methylpiperazine; Sildenafil; Sildenafilo"
CN(CCOc1ccc(NS(C)(=O)=O)cc1)CCc1ccc(NS(C)(=O)=O)cc1,Dofetilide,beta-((p-Methanesulfonamidophenethyl)methylamino)methanesulfono-p-phenetidide; Dofetilida; Dofetilide; Dofetilidum
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,Pyrimethamine,"2,4-Diamino-5-(4-chlorophenyl)-6-ethylpyrimidine; 2,4-Diamino-5-(P-chlorophenyl)-6-ethylpyrimidine; 2,4-Diamino-5-chlorophenyl-6-ethylpyrimidine; 5-(4-Chlorophenyl)-6-ethyl-2,4-diaminopyrimidine; 5-(4-Chlorophenyl)-6-ethyl-2,4-pyrimidinediamine; 5-(4'-Chlorophenyl)-2,4-diamino-6-ethylpyrimidine; CD; Chloridine; Chloridyn; Diaminopyritamin; Ethylpyrimidine; Pirimetamina; Primethamine; Pyriméthamine; Pyrimethamine; Pyrimethaminum"
COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,Reserpine,"(−)-reserpine; (3beta,16beta,17alpha,18beta,20alpha)-11,17-Dimethoxy-18-[(3,4,5-trimethoxybenzoyl)oxy]yohimban-16-carboxylic acid methyl ester; 3,4,5-trimethoxybenzoyl methyl reserpate; Reserpin; Reserpine"
CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@@H](O)[C@]1(C)O,Azithromycin,Azithromycin; Azithromycine; Azithromycinum; Azitromicina
Clc1ccccc1CN1CCc2sccc2C1,Ticlopidine,Ticlopidina; Ticlopidine; Ticlopidinum
O=C(O[C@@H]1C[C@@H]2CC[C@H](C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1,Trospium,
COc1ccc(-c2ccc3cc(C(=O)O)ccc3c2)cc1C12CC3CC(CC(C3)C1)C2,Adapalene,6-(3-(1-Adamantyl)-4-methoxyphenyl)-2-naphthoic acid; Adapalene; Adapalène; Adapaleno; Adapalenum
COc1ccc(OC)c(C(O)CNC(=O)CN)c1,Midodrine,"(±)-2-amino-N-(β-hydroxy-2,5-dimethoxyphenethyl)acetamide; 1-(2',5'-Dimethoxyphenyl)-2-glycinamidoethanol; 2-Amino-N-(2,5-dimethoxy-beta-hydroxyphenethyl)acetamide; DL-N1-(beta-Hydroxy-2,5-dimethoxyphenethyl)glycinamid; Midodrin; Midodrina; Midodrine; Midodrinum"
COc1ccnc(CS(=O)c2nc3ccc(OC(F)F)cc3[nH]2)c1OC,Pantoprazole,Pantoprazol; Pantoprazole; Pantoprazolum
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,Torasemide,1-Isopropyl-3-((4-m-toluidino-3-pyridyl)sulfonyl)urea; N-(((1-Methylethyl)amino)carbonyl)-4-((3-methylphenyl)amino)-3-pyridinesulfonamide; Torasemida; Torasemide; Torasémide; Torasemidum; Torsemide
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,Citalopram,Citalopram; Citalopramum; Nitalapram
CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12,Eletriptan,élétriptan; Eletriptán; Eletriptan; Eletriptanum
C/N=C(\NC)NCc1ccccc1,Bethanidine,"Betanidina; Betanidine; Bétanidine; Betanidinum; Bethanidine; N,N'-dimethyl-N''-(phenylmethyl)-guanidine"
COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,Moxifloxacin,"1-Cyclopropyl-6-fluoro-1,4-dihydro-8-methoxy-7-((4as,7as)-octahydro-6H-pyrrolo(3,4-b)pyridin-6-yl)-4-oxo-3-quinolinecarboxylic acid; Moxifloxacin; Moxifloxacino"
CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,Oxyphenonium,Oxyphenonium cation; Oxyphenonium ion
Cc1c(O)cccc1C(=O)N[C@@H](CSc1ccccc1)[C@H](O)CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C,Nelfinavir,Nelfinavir
CCC(NC(C)C)C(O)c1ccc(O)c(O)c1,Isoetharine,Isoetarina; Isoetarine; Isoetarinum; Isoetharine
CCC1=C(C)CN(C(=O)NCCc2ccc(S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3)cc2)C1=O,Glimepiride,Glimepirida; Glimepiride; Glimépiride; Glimepiridum
C[C@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO,Diflorasone,"(6α,11β,16β)-6,9-difluoro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione; Diflorasona; Diflorasone; Diflorasonum"
CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,Indinavir,"(1(1S,2R),5(S))-2,3,5-Trideoxy-N-(2,3-dihydro-2-hydroxy-1H-inden-1-yl)-5-(2-(((1,1-dimethylethyl)amino)carbonyl)-4-(3-pyridinylmethyl)-1-piperazinyl)-2-(phenylmethyl)-D-erythro-pentonamide; Indinavir; Indinavir anhydrous"
CNC(=O)CN(CCN(CCN(CC(=O)[O-])CC(=O)NC)CC(=O)[O-])CC(=O)[O-].[Gd+3],Gadodiamide,Gadodiamida; Gadodiamide; Gadodiamide anhydrous
NC(N)=NCC1COC2(CCCCC2)O1,Guanadrel,Guanadrel; Guanadrelum
CC[C@H](C)C(=O)O[C@H]1C[C@@H](C)C=C2C=C[C@H](C)[C@H](CC[C@@H]3C[C@@H](O)CC(=O)O3)[C@H]21,Lovastatin,"(1S,3R,7S,8S,8aR)-1,2,3,7,8,8a-hexahydro-3,7-dimethyl-8-(2-(2R,4R)-(tetrahydro-4-hydroxy-6-oxo-2H-pyran-2-yl)ethyl)-1-naphthalenyl (S)-2-methyl-butyrate; 2β,6α-dimethyl-8alpha-(2-methyl-1-oxobutoxy)-mevinic acid lactone; 6-alpha-methylcompactin; 6alpha-methylcompactin; 6α-methylcompactin; Lovastatin; Lovastatina; Lovastatine; Lovastatinum; Mevinolin"
FC(F)OC(F)(F)C(F)Cl,Enflurane,"2-chloro-1,1,2-trifluoroethyl difluoromethyl ether; Alyrane; Efrane; Enflurane; Enflurano; Enfluranum; Methylflurether"
CN(C)CCn1nnnc1SCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)Cc3csc(N)n3)[C@H]2SC1,Cefotiam,"(6R,7R)-7-[2-(2-Amino-thiazol-4-yl)-acetylamino]-3-[1-(2-dimethylamino-ethyl)-1H-tetrazol-5-ylsulfanylmethyl]-8-oxo-5-thia-1-aza-bicyclo[4.2.0]oct-2-ene-2-carboxylic acid; Cefotiam; Cefotiamum; CTM"
CC(C)C[C@H](CN)CC(=O)O,Pregabalin,(S)-3-Isobutyl GABA; 3-Isobutyl GABA; Pregabalin; Pregabalina
CN1C(=O)C(O)N=C(c2ccccc2)c2cc(Cl)ccc21,Temazepam,Temazepam
Nc1ccc(C(=O)O)c(O)c1,Aminosalicylic acid,4-amino-2-hydroxybenzoic acid; 4-aminosalicylate; 4-aminosalicylic acid; Aminosalicylic acid; p-aminosalicylic acid; para-amino salicylic acid; para-aminosalicylic acid; PAS
CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1CNCCO1,Reboxetine,Reboxetina; Reboxetine
Cc1[nH]c(=O)c(C#N)cc1-c1ccncc1,Milrinone,"1,6-Dihydro-2-methyl-6-oxo(3,4'-bipyridine)-5-carbonitrile; Milrinona; Milrinone; Milrinonum"
O=C(CCBr)N1CCN(C(=O)CCBr)CC1,Pipobroman,"1,4-bis(3-bromopropionyl)piperazine; N,N-bis-(3-bromopropionyl)-piperazine; Pipobroman; Pipobromanum"
CCC(C)C1(CC)C(=O)NC(=O)NC1=O,Butabarbital,"5-ethyl-5-(1-methylpropyl)-2,4,6(1H,3H,5H)-pyrimidinetrione; 5-ethyl-5-(1-methylpropyl)barbituric acid; 5-sec-butyl-5-ethyl-2,4,6(1H,3H,5H)-pyrimidinetrione; 5-sec-butyl-5-ethylbarbituric acid; 5-sec-butyl-5-ethylpyrimidine-2,4,6(1H,3H,5H)-trione; Butabarbital; Secbutabarbital; Secbutabarbitale; Secbutabarbitalum"
Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,Nevirapine,"11-cyclopropyl-5,11-dihydro-4-methyl-6H-dipyrido(3,2-b:2',3'-e)(1,4)diazepin-6-one; NEV; Nevirapina; Nevirapine; Nevirapine anhydrous; Nevirapine, anhydrous; NVP"
Clc1ccc(CO/N=C(\Cn2ccnc2)c2ccc(Cl)cc2Cl)c(Cl)c1,Oxiconazole,"2',4'-Dichloro-2-imidazol-1-ylacetophenone (Z)-[O-(2,4-dichlorobenzyl)oxime]; Oxiconazol; Oxiconazole; Oxiconazolum"
C[C@@H]1C[C@H]2[C@H]3[C@H]([C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)CO)[C@@]1(C)C=CC(=O)C=C1C[C@H]3Cl,Alclometasone,"(7alpha,11beta,16alpha)-7-chloro-11,17,21-trihydroxy-16-methylpregna-1,4-diene-3,20-dione; 7α-Chloro-16α-methylprednisolone; Alclometasone"
C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,Butalbital,"5-(2-methylpropyl)-5-prop-2-enyl-1,3-diazinane-2,4,6-trione; 5-allyl-5-(2-methylpropyl)barbituric acid; 5-allyl-5-(2'-methyl-n-propyl) barbituric acid; 5-allyl-5-isobutyl-2,4,6(1H,3H,5H)-pyrimidinetrione; 5-Allyl-5-isobutyl-pyrimidine-2,4,6-trione; 5-allyl-5-isobutylbarbituric acid; 5-isobutyl-5-allylbarbituric acid; Allylbarbital; Allylbarbitone; Allylbarbituric acid; Butalbarbital; Butalbital; Butalbitalum; iso-butylallylbarbituric acid; Itobarbital; Tetrallobarbital"
Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,Cladribine,"(2R,3S,5R)-5-(6-amino-2-chloropurin-9-yl)-2-(hydroxymethyl)oxolan-3-ol; 2-CdA; 2-Chloro-2'-deoxy-beta-adenosine; 2-Chloro-2'-deoxyadenosine; 2-chloro-2′-deoxy-adenosine; 2-chloro-6-amino-9-(2-deoxy-β-D-erythro-pentofuranosyl)purine; 2-chloro-deoxyadenosine; 2-Chlorodeoxyadenosine; 2ClAdo; Cladribina; Cladribine; Cladribinum; CldAdo"
COc1ccccc1OCC(O)CN1CCN(CC(=O)Nc2c(C)cccc2C)CC1,Ranolazine,Ranolazina; Ranolazine
Nc1ccc(O)c(C(=O)O)c1,Mesalazine,3-carboxy-4-hydroxyaniline; 5-aminosalicylic acid; 5-ASA; m-Aminosalicylic acid; Mesalamine; Mesalazina; Mésalazine; Mesalazine; Mesalazinum; p-Aminosalicylsaeure
CN1[C@H]2CC[C@@H]1C[C@H](OC(c1ccccc1)c1ccccc1)C2,Benzatropine,"3-alpha-(diphenylmethoxy)tropane; 3endo-benzhydryloxytropane; 3α-(diphenylmethoxy)-1αH,5αH-tropane; 3α-(diphenylmethoxy)tropane; 3α-benzhydryloxy-8-methyl-8-azabicyclo[3.2.1]octane; Benzatropina; Benzatropine; Benzatropinum; benzhydryl 8-methyl-8-azabicyclo[3.2.1]oct-3-yl ether; Benztropine; Tropine benzohydryl ether"
O=C1Cc2cc(CCN3CCN(c4nsc5ccccc45)CC3)c(Cl)cc2N1,Ziprasidone,Ziprasidona; Ziprasidone; Ziprasidonum
CCC(CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(cn4C)C[C@H]2N(C)C1,Methysergide,"(+)-9,10-Didehydro-N-(1-(hydroxymethyl)propyl)-1,6-dimethylergoline-8β-carboxamide; (+)-N-(1-(Hydroxymethyl)propyl)-1-methyl-D-lysergamide; 1-Methyl-D-lysergic acid butanolamide; 1-Methyl-dextro-lysergic acid (+)-1-hydroxy-2-butylamide; 1-Methyllysergic acid butanolamide; 1-Methylmethylergonovine; 9,10-Didehydro-N-(1-(hydroxymethyl)propyl)-1,6-dimethylergoline-8-carboxamide; Méthysergide; Methysergide; Methysergidum; Metisergida; Metisergido; N-(1-(Hydroxymethyl)propyl)-1-methyl-dextro-(+)-lysergamide"
C=CCN1C[C@H](C(=O)N(CCCN(C)C)C(=O)NCC)C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]21,Cabergoline,(8R)-6-allyl-N-[3-(dimethylamino)propyl]-N-(ethylcarbamoyl)ergoline-8-carboxamide; (8β)-N-[3-(dimethylamino)propyl]-N-[(ethylamino)carbonyl]-6-(2-propenyl)-ergoline-8-carboxamide; 1-((6-allylergolin-8β-yl)carbonyl)-1-(3-(dimethylamino)propyl)-3-ethylurea; 1-[(6-allylergoline-8β-yl)carbonyl]-1-[3-(dimethylamino)propyl]-3-ethylurea; 1-ethyl-3-(3'-dimethylamionpropyl)-2-(6'-allylergoline-8'β-carbonyl)urea; Cabergolina; Cabergoline; Cabergolinum
O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1I,Idoxuridine,(+)-5-Iodo-2'-deoxyuridine; 1-(2-Deoxy-beta-D-ribofuranosyl)-5-iodouracil; 1-beta-D-2'-Deoxyribofuranosyl-5-iodouracil; 1beta-D-2'-Deoxyribofuranosyl-5-iodouracil; 2'-Deoxy-5-iodouridine; 5-iodo-2'-deoxyuridine; 5-Iododeoxyuridine; 5-Iodouracil deoxyriboside; Idoxuridin; Idoxuridina; Idoxuridine; Idoxuridinum; IdU; Iododeoxyridine; Iodoxuridine; Joddeoxiuridin
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Dapsone,"1,1'-sulfonylbis(4-aminobenzene); 1,1'-Sulfonylbis[4-aminobenzene]; 4-(4-amino-benzenesulfonyl)-phenylamine; 4-(4-aminophenylsulfonyl)aniline; 4-(4-aminophenylsulfonyl)benzenamine; 4-aminophenyl sulfone; 4,4'-dapsone; 4,4'-diaminodiphenyl sulfone; 4,4'-Diaminodiphenyl sulphone; 4,4'-Diaminodiphenylsulfone; 4,4'-sulfonylbisaniline; 4,4'-Sulfonylbisbenzenamine; 4,4'-Sulfonylbisbenzeneamine; 4,4'-Sulfonyldianilin; 4,4'-sulfonyldianiline; bis(4-aminophenyl)sulfone; Bis(p-aminophenyl) sulfone; DADPS; Dapsona; Dapsone; Dapsonum; DDS; Diaphenylsulfone; p-aminophenyl sulfone; p,p-sulphonylbisbenzamine; p,p-sulphonylbisbenzenamine; p,p'-diaminodiphenyl sulfone"
CC(C)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4cncn4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,Terconazole,Terconazole
O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,Phenytoin,"5,5-Diphenyl-imidazolidine-2,4-dione; 5,5-diphenylimidazolidine-2,4-dione; 5,5-diphenyltetrahydro-1H-2,4-imidazoledione	; 5,5-Diphenyltetrahydro-1H-2,4-imidazoledione; Diphenylhydantoin; Fenitoina; Phentytoin; Phenytoin; Phenytoine; Phenytoinum; PR-122 (redox-phenytoin); Redox-phenytoin"
CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,Medrysone,"11beta-Hydroxy-6alpha-methylpregn-4-ene-3,20-dione; Medrisona; Medrysone; Medrysonum"
C[C@H]1c2cccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@@H]21,Doxycycline,5-hydroxy-α-6-deoxytetracycline; 6-alpha-deoxy-5-oxytetracycline; 6alpha-deoxy-5-oxytetracycline; 6α-deoxy-5-oxytetracycline; Anhydrous doxycycline; Doxiciclina; Doxycyclin; Doxycycline; Doxycycline (anhydrous); Doxycycline anhydrous; Doxycyclinum
CC/C(=C(/CC)c1ccc(O)cc1)c1ccc(O)cc1,Diethylstilbestrol,"(E)-3,4-bis(4-hydroxyphenyl)-3-hexene; (E)-4,4'-(1,2-diethyl-1,2-ethenediyl)bisphenol; 4,4'-dihydroxy-α,β-diethylstilbene; DES; Diéthylstilbestrol; Diethylstilbestrol; Diethylstilbestrolum; Dietilestilbestrol; Stilboestrol; trans-4,4'-(1,2-diethyl-1,2-ethenediyl)bisphenol; trans-Diethylstilbesterol; trans-Diethylstilbestrol; trans-Diethylstilboesterol; α,α'-diethyl-(E)-4,4'-stilbenediol"
CN(C)[C@@H]1C(O)=C(C(=O)NCNCCCC[C@H](N)C(=O)O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3C[C@@H]12,Lymecycline,"(+)-N-(5-Amino-5-carboxypentylaminomethyl)-4-dimethylamino-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxonaphthacene-2-carboxamide; Limeciclina; Lymecycline; Lymecyclinum; N-Lysinomethyltetracycline; N2-(((+)-5-Amino-5-carboxypentylamino)methyl)tetracycline; N6-((4-(Dimethylamino)-1,4,4a,5,5a,6,11,12a-octahydro-3,6,10,12,12a-pentahydroxy-6-methyl-1,11-dioxo-2-naphthacenecarboxamido)methyl)lysine; Tetracycline-L-methylene lysine; Tetracycline-L-methylenelysine"
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,Clotrimazole,"1-((2-Chlorophenyl)diphenylmethyl)-1H-imidazole; 1-(o-Chloro-α,α-diphenylbenzyl)imidazole; 1-(o-Chlorotrityl)imidazole; 1-(α-(2-Chlorophenyl)benzhydryl)imidazole; Clotrimazol; Clotrimazole; Clotrimazolum"
CC(=O)[O-].CC(=O)[O-].[Ca+2],Calcium acetate,Acetate of lime; Brown acetate of lime; Calcio acetato; Calcium acetate; calcium ethanoate; calcium(II) acetate; Gray acetate of lime; Lime acetate; Lime pyrolignite
Nc1ccc(S(N)(=O)=O)cc1,Sulfanilamide,4-aminobenzene sulfonic acid amide; 4-azanylbenzenesulfonamide; p-aminobenzenesulfamide; p-aminobenzenesulfonamide; para-aminobenzenesulfonamide; Prontosil album; SA; Streptocide; Sulfamine; Sulfanilamida; Sulfanilamide; Sulfanilamidum; Sulphanilamide
N[C@@H]1CONC1=O,Cycloserine,(+)-4-amino-3-isoxazolidinone; (+)-cycloserine; alpha-Cycloserine; Cicloserina; cyclo-D-Serine; Cycloserine; Cyclosérine; Cycloserinum; D-(+)-cycloserine; D-4-amino-3-isoxazolidinone; D-4-amino-3-isoxazolidone; D-Cycloserine; DCS; Orientomycin; α-Cycloserine
O=C1CN2Cc3c(ccc(Cl)c3Cl)N=C2N1,Anagrelide,Anagrelida; Anagrelide; Anagrelidum
O=NN(CCCl)C(=O)NCCCl,Carmustine,"BCNU; bis-chloroethylnitrosourea; Bischloroethyl nitrosourea; Carmustina; Carmustine; Carmustinum; N,N'-Bis(2-chloroethyl)-N-nitrosourea"
Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,Sulfisoxazole,"3,4-Dimethyl-5-sulfanilamidoisoxazole; 3,4-Dimethyl-5-sulfonamidoisoxazole; 3,4-Dimethyl-5-sulphanilamidoisoxazole; 3,4-Dimethyl-5-sulphonamidoisoxazole; 3,4-Dimethylisoxazole-5-sulfanilamide; 3,4-Dimethylisoxazole-5-sulphanilamide; 4-Amino-N-(3,4-dimethyl-5-isoxazolyl)benzenesulfonamide; 4-Amino-N-(3,4-dimethyl-5-isoxazolyl)benzenesulphonamide; 5-(4-Aminophenylsulfonamido)-3,4-dimethylisoxazole; 5-(p-Aminobenzenesulfonamido)-3,4-dimethylisoxazole; 5-(p-Aminobenzenesulphonamido)-3,4-dimethylisoxazole; 5-Sulfanilamido-3,4-dimethylisoxazole; 5-Sulphanilamido-3,4-dimethyl-isoxazole; N'-(3,4)Dimethylisoxazol-5-yl-sulphanilamide; N1-(3,4-dimethyl-5-isoxazolyl)sulfanilamide; N1-(3,4-dimethyl-5-isoxazolyl)sulphanilamide; Sulfadimethylisoxazole; Sulfafurazol; Sulfafurazole; Sulfafurazolum; Sulfaisoxazole; Sulfasoxazole; Sulfisonazole; Sulfisoxasole; Sulfisoxazol; Sulfisoxazole; Sulfofurazole; Sulphadimethylisoxazole; Sulphafurazol; Sulphafurazole; Sulphaisoxazole; Sulphisoxazol; Sulphofurazole"
COCCc1ccc(OCC(O)CNC(C)C)cc1,Metoprolol,(RS)-Metoprolol; 1-(isopropylamino)-3-[4-(2-methoxyethyl)phenoxy]propan-2-ol; DL-metoprolol; Metoprolol
CC=CC(=O)N(CC)c1ccccc1C,Crotamiton,Crotamiton
O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,Dicoumarol,"3,3'-methylen-bis(4-hydroxy-cumarin); 3,3'-methylene-bis(4-hydroxycoumarine); 3,3'-methylenebis(4-hydroxy-1,2-benzopyrone); 3,3'-methylenebis(4-hydroxy-2H-1-benzopyran-2-one); 3,3'-methylenebis(4-hydroxycoumarin); bis-3,3'-(4-hydroxycoumarinyl)methane; bis-hydroxycoumarin; bis(4-hydroxycoumarin-3-yl)methane; di-(4-hydroxy-3-coumarinyl)methane; Dicoumarol; Dicoumarolum; Dicumarol"
